frame_id,person_id,keypoint_id,x,y,confidence
217,0,0,595.1672,406.1257,0.32527995
217,0,1,597.20917,403.73032,0.26724112
217,0,2,599.09863,403.43195,0.07078819
217,0,3,601.1785,409.376,0.8362002
217,0,4,617.5146,406.24344,0.2376223
217,0,5,599.4229,432.06326,0.98818076
217,0,6,630.6195,424.2287,0.9809379
217,0,7,596.1162,463.97397,0.9584513
217,0,8,650.7988,415.0263,0.9148638
217,0,9,591.0337,487.01932,0.9195106
217,0,10,651.9713,392.01276,0.8822133
217,0,11,607.60187,479.77972,0.99203616
217,0,12,630.8553,480.42267,0.9907725
217,0,13,587.1075,494.9981,0.97460914
217,0,14,640.28204,523.32104,0.9705165
217,0,15,573.3936,519.9824,0.9111395
217,0,16,641.43036,558.80615,0.8953095
218,0,0,596.5173,405.72662,0.2548373
218,0,1,598.00134,402.51367,0.16109292
218,0,2,599.37714,401.89575,0.065497056
218,0,3,599.2165,407.71616,0.7444465
218,0,4,616.50183,403.9507,0.3296779
218,0,5,601.0804,428.42508,0.9857362
218,0,6,627.027,422.5258,0.9886303
218,0,7,592.42554,457.2387,0.9457436
218,0,8,648.78345,415.01013,0.9587547
218,0,9,588.76184,476.179,0.91978836
218,0,10,656.9807,402.86227,0.9381076
218,0,11,609.62714,471.32568,0.99570847
218,0,12,628.49274,473.0073,0.99647874
218,0,13,592.8275,492.87158,0.9926252
218,0,14,635.4945,516.5813,0.994125
218,0,15,567.1943,509.09485,0.98074967
218,0,16,638.834,558.4185,0.98299485
219,0,0,594.33765,404.6768,0.25096267
219,0,1,596.43695,401.40027,0.19695017
219,0,2,598.06854,401.4093,0.054339577
219,0,3,601.36975,405.31332,0.8644107
219,0,4,615.8765,403.10873,0.3328514
219,0,5,599.5888,427.82547,0.9965327
219,0,6,628.70715,420.65665,0.9920061
219,0,7,592.81915,456.43353,0.9795721
219,0,8,649.86707,424.3694,0.93076295
219,0,9,585.74896,478.69467,0.909336
219,0,10,655.01276,414.38986,0.796568
219,0,11,615.1027,477.96802,0.99788314
219,0,12,633.4941,476.0039,0.9968928
219,0,13,612.8482,515.76166,0.98649293
219,0,14,635.5137,516.65814,0.979326
219,0,15,618.74365,552.0661,0.9171505
219,0,16,642.3358,553.0657,0.8882847
220,0,0,595.931,404.498,0.20286807
220,0,1,597.2149,401.29987,0.18151385
220,0,2,598.4704,401.0003,0.051009145
220,0,3,600.72284,403.42557,0.8281829
220,0,4,614.4785,400.8648,0.28561392
220,0,5,600.31805,425.29492,0.9930147
220,0,6,627.5709,417.65372,0.9777855
220,0,7,595.48895,450.5293,0.9622752
220,0,8,648.1614,425.33405,0.8181728
220,0,9,592.2817,471.7214,0.85429376
220,0,10,650.85614,422.0701,0.63194174
220,0,11,613.0898,475.3946,0.99654156
220,0,12,631.2061,472.37564,0.99412584
220,0,13,607.9039,514.40094,0.98654085
220,0,14,634.6706,516.72504,0.97591645
220,0,15,611.00806,556.5093,0.9456226
220,0,16,639.9492,553.7592,0.9172489
221,0,0,592.5094,402.9981,0.15001217
221,0,1,594.24634,399.88794,0.210042
221,0,2,594.6328,399.5764,0.02712214
221,0,3,600.9831,403.13513,0.95147556
221,0,4,613.5117,400.5965,0.31189623
221,0,5,599.7862,424.59512,0.9972682
221,0,6,627.1822,418.125,0.9901114
221,0,7,596.87994,453.54266,0.9772913
221,0,8,648.3407,432.95715,0.8056286
221,0,9,592.62604,471.0575,0.84427494
221,0,10,652.01416,432.52783,0.4919843
221,0,11,613.63776,474.91403,0.99504787
221,0,12,630.36346,472.81458,0.99105096
221,0,13,613.5055,516.34674,0.9476776
221,0,14,632.5281,515.04535,0.90253925
221,0,15,618.6958,553.40985,0.7101178
221,0,16,634.64606,551.0884,0.597186
222,0,0,592.93774,402.36212,0.09198105
222,0,1,594.5986,399.14362,0.13783936
222,0,2,595.1981,398.87796,0.01584119
222,0,3,600.89026,402.36887,0.94008046
222,0,4,613.8298,400.0704,0.24190965
222,0,5,599.01263,423.71747,0.99614537
222,0,6,626.58704,417.89008,0.98566806
222,0,7,594.6956,452.29675,0.9700123
222,0,8,645.2826,433.90314,0.74461114
222,0,9,589.77966,471.45874,0.7981916
222,0,10,648.32544,436.75888,0.40109226
222,0,11,611.2246,474.89554,0.9947994
222,0,12,628.32513,472.9293,0.9904571
222,0,13,608.56604,516.68866,0.95561445
222,0,14,629.2662,515.60864,0.91373247
222,0,15,613.3441,557.92615,0.77228296
222,0,16,631.8671,555.88367,0.66605574
222,1,0,472.96475,455.7044,0.45519173
222,1,1,474.8747,451.0301,0.5857369
222,1,2,471.34695,452.54224,0.0832495
222,1,3,484.65427,450.5871,0.6970892
222,1,4,475.1819,454.54065,0.013025173
222,1,5,503.2313,461.78973,0.94133204
222,1,6,485.97867,468.38428,0.78069156
222,1,7,509.97693,486.5325,0.9363637
222,1,8,479.7648,495.10736,0.48102862
222,1,9,486.68945,496.82758,0.90080166
222,1,10,476.5422,494.43347,0.5427777
222,1,11,526.5131,493.1046,0.9528239
222,1,12,511.04514,494.71307,0.9091808
222,1,13,514.5967,505.9754,0.95109785
222,1,14,477.742,507.6974,0.87935776
222,1,15,517.3068,541.69336,0.9236035
222,1,16,460.9217,542.4524,0.85114026
223,0,0,591.30347,403.4094,0.2729425
223,0,1,592.7093,399.8978,0.24611352
223,0,2,593.96344,399.79755,0.066976056
223,0,3,597.7667,401.47235,0.84991735
223,0,4,610.676,399.45496,0.27052674
223,0,5,596.5233,422.29688,0.9924385
223,0,6,624.07825,418.29034,0.9804104
223,0,7,590.72266,447.821,0.9606527
223,0,8,642.6916,437.01453,0.8501427
223,0,9,584.4274,470.2277,0.85573757
223,0,10,648.5283,443.66882,0.6745423
223,0,11,607.94763,474.19043,0.99367005
223,0,12,625.92303,472.20032,0.99033153
223,0,13,602.8285,515.02606,0.9647637
223,0,14,627.91504,515.8252,0.94463456
223,0,15,605.1691,555.27783,0.840872
223,0,16,630.2833,550.1127,0.7894942
224,0,0,588.33734,403.10895,0.13761978
224,0,1,589.9025,399.72314,0.19405712
224,0,2,590.8378,399.5199,0.026890522
224,0,3,596.32495,401.26367,0.9434991
224,0,4,610.4125,399.71307,0.31694207
224,0,5,595.31586,421.24265,0.9974746
224,0,6,624.27203,418.67636,0.9910086
224,0,7,589.93414,450.40674,0.9774646
224,0,8,639.88715,444.32703,0.80956477
224,0,9,582.44855,471.1115,0.8494313
224,0,10,636.6994,459.9741,0.5118004
224,0,11,605.93115,474.1628,0.9966041
224,0,12,625.24316,473.04126,0.99389666
224,0,13,599.957,511.35986,0.97730434
224,0,14,625.9108,510.94116,0.9549954
224,0,15,602.5499,545.62256,0.89246035
224,0,16,628.48694,544.19025,0.8301332
225,0,0,587.73206,401.93195,0.14517853
225,0,1,589.35223,398.51724,0.19719721
225,0,2,589.84106,398.31714,0.030127984
225,0,3,594.97754,400.13428,0.9414748
225,0,4,608.3381,398.69244,0.3428008
225,0,5,593.31616,420.2908,0.9967303
225,0,6,621.49304,417.62018,0.988427
225,0,7,587.53,450.23584,0.9719607
225,0,8,636.4045,443.08426,0.77695024
225,0,9,580.13184,470.02283,0.8182675
225,0,10,632.4539,456.38068,0.4572828
225,0,11,602.5222,474.9207,0.99302304
225,0,12,621.65814,473.8908,0.9875453
225,0,13,598.92334,514.372,0.9314046
225,0,14,626.9499,514.0504,0.872996
225,0,15,601.1477,548.1096,0.6648309
225,0,16,631.155,546.8364,0.5429713
226,0,0,583.67566,399.69537,0.25748938
226,0,1,585.69714,396.30945,0.34726262
226,0,2,586.0413,396.14282,0.0455086
226,0,3,593.25916,397.89594,0.9648837
226,0,4,605.1182,396.86655,0.2981176
226,0,5,591.032,417.7917,0.99709964
226,0,6,618.80084,416.47354,0.98787105
226,0,7,584.2433,445.58246,0.96725726
226,0,8,634.1605,442.60803,0.68444484
226,0,9,577.95905,464.60913,0.7965468
226,0,10,630.03015,458.24,0.3649645
226,0,11,599.1091,471.81973,0.9919436
226,0,12,618.39185,471.25168,0.98457503
226,0,13,592.80975,509.81384,0.9353223
226,0,14,624.1561,510.05872,0.86692375
226,0,15,593.5793,544.09937,0.7255535
226,0,16,628.2843,543.12103,0.591366
227,0,0,582.3615,398.35275,0.1546055
227,0,1,584.1453,394.85767,0.21440576
227,0,2,584.2015,394.6927,0.033956405
227,0,3,589.3407,396.2002,0.9446774
227,0,4,602.4118,395.16653,0.3509112
227,0,5,586.95416,416.1482,0.99652773
227,0,6,616.0558,414.4339,0.9869141
227,0,7,582.0861,445.09882,0.9589233
227,0,8,631.88947,440.5313,0.6806268
227,0,9,577.0184,464.24036,0.7588069
227,0,10,625.2997,455.04483,0.35494387
227,0,11,594.3839,468.40082,0.9953164
227,0,12,615.6238,467.676,0.9914725
227,0,13,587.5,502.9228,0.9824639
227,0,14,623.37305,502.96423,0.9648332
227,0,15,587.9649,541.51697,0.9418758
227,0,16,630.9831,540.40326,0.9040642
228,0,0,579.6252,400.34503,0.17286809
228,0,1,581.28107,396.86716,0.22559366
228,0,2,581.411,396.55435,0.037988614
228,0,3,585.97205,397.2787,0.91324663
228,0,4,600.66754,395.88385,0.27131435
228,0,5,583.0691,415.76282,0.98925906
228,0,6,614.67615,413.05316,0.9634843
228,0,7,577.2252,440.48282,0.9004239
228,0,8,625.84674,434.1581,0.4860671
228,0,9,578.56244,444.02042,0.6107
228,0,10,610.27356,434.60464,0.23322296
228,0,11,590.2044,469.882,0.9822702
228,0,12,613.94305,468.65985,0.9695532
228,0,13,583.2134,502.2511,0.93429345
228,0,14,621.25244,501.82672,0.8791916
228,0,15,584.4545,539.5269,0.8220629
228,0,16,627.9288,537.8696,0.7353843
228,1,0,404.6625,488.62787,0.3177399
228,1,1,406.7792,484.17798,0.38917598
228,1,2,406.34116,482.42923,0.045945283
228,1,3,415.52234,486.12274,0.74554133
228,1,4,424.81207,479.95923,0.04338139
228,1,5,428.32947,501.49506,0.9570386
228,1,6,435.40424,497.60583,0.7345444
228,1,7,425.47894,541.00665,0.9208817
228,1,8,426.61383,536.8009,0.29786074
228,1,9,420.37848,563.9399,0.8559368
228,1,10,419.44443,560.7661,0.3103812
228,1,11,475.68112,525.29767,0.9586791
228,1,12,484.71313,524.73615,0.88919246
228,1,13,432.07947,557.273,0.921541
228,1,14,461.08127,562.00226,0.7555517
228,1,15,438.62054,568.2648,0.82492113
228,1,16,489.2005,566.39215,0.6350204
229,0,0,576.7111,402.4718,0.1276038
229,0,1,578.75854,399.27936,0.13365367
229,0,2,578.7129,399.182,0.036902126
229,0,3,582.05237,399.12445,0.8478786
229,0,4,594.8722,397.30405,0.33945563
229,0,5,579.32666,415.32678,0.98483354
229,0,6,609.7831,412.07147,0.9583648
229,0,7,574.0859,441.0059,0.8032344
229,0,8,620.3721,430.745,0.44969887
229,0,9,577.439,438.81128,0.33017495
229,0,10,602.57184,425.39993,0.12477608
229,0,11,586.6541,466.2311,0.9828771
229,0,12,610.98376,465.2488,0.97215605
229,0,13,573.7042,499.43604,0.9060236
229,0,14,621.6455,502.35297,0.84314686
229,0,15,572.2513,539.03625,0.74253976
229,0,16,630.13385,537.0899,0.6475384
229,1,0,402.70078,492.0539,0.20150109
229,1,1,403.87112,487.64032,0.22456811
229,1,2,403.68182,486.46606,0.02945483
229,1,3,413.2926,486.68945,0.62812096
229,1,4,422.93497,481.8014,0.041482747
229,1,5,426.15778,499.82715,0.956207
229,1,6,434.65073,496.50092,0.72901994
229,1,7,420.1235,534.1498,0.9334096
229,1,8,424.8134,533.584,0.36620063
229,1,9,420.96927,559.524,0.85447633
229,1,10,422.17294,556.13635,0.342717
229,1,11,466.27533,527.1479,0.97063714
229,1,12,475.98746,525.8376,0.922211
229,1,13,434.65244,554.37506,0.9359804
229,1,14,455.89218,555.017,0.80812943
229,1,15,439.8244,568.8739,0.83347785
229,1,16,477.85233,563.4503,0.6625091
229,2,0,577.1981,402.95514,0.14464092
229,2,1,578.2454,399.54752,0.17347114
229,2,2,579.3276,399.41406,0.035729863
229,2,3,582.1242,398.89163,0.8654359
229,2,4,597.492,397.6283,0.24730192
229,2,5,579.0105,415.53427,0.9811886
229,2,6,611.7053,412.72525,0.94635606
229,2,7,573.91254,439.41354,0.86139977
229,2,8,623.37317,430.59412,0.48985487
229,2,9,573.09534,443.9369,0.5402682
229,2,10,607.70776,427.11865,0.23309147
229,2,11,588.27814,468.08307,0.95084226
229,2,12,611.8165,466.6182,0.92367303
229,2,13,575.84894,503.41144,0.61015034
229,2,14,611.50226,503.1194,0.46622783
229,2,15,580.6372,535.7219,0.27357143
229,2,16,615.5671,535.03094,0.19549577
230,0,0,575.6417,401.1096,0.14157134
230,0,1,578.1974,397.91125,0.14881893
230,0,2,578.1583,397.8597,0.03731477
230,0,3,581.7728,399.28348,0.88296425
230,0,4,594.6066,397.69177,0.33335292
230,0,5,576.9772,417.46085,0.98662114
230,0,6,608.2896,414.71173,0.9733922
230,0,7,571.76874,442.32397,0.7896066
230,0,8,618.52783,432.84265,0.5499006
230,0,9,577.00824,437.57794,0.3190972
230,0,10,602.3962,424.72305,0.16487005
230,0,11,582.7284,469.00372,0.98875123
230,0,12,608.53687,468.1801,0.9847519
230,0,13,565.82513,500.1468,0.94353646
230,0,14,621.3722,503.71094,0.92000407
230,0,15,561.87836,541.74506,0.8411414
230,0,16,633.57117,537.23804,0.80086374
230,1,0,412.37683,495.8263,0.1988834
230,1,1,412.4416,491.70105,0.2808262
230,1,2,411.68265,492.40845,0.016549692
230,1,3,418.85443,488.5423,0.7993592
230,1,4,423.17142,489.6217,0.016769066
230,1,5,433.42923,497.93353,0.925678
230,1,6,440.4819,496.59503,0.7401353
230,1,7,435.18854,525.7958,0.8604165
230,1,8,439.04938,521.61914,0.23553357
230,1,9,422.93234,542.6763,0.73601234
230,1,10,423.1177,541.01733,0.2374856
230,1,11,467.86987,525.0761,0.9446046
230,1,12,474.13034,523.9811,0.8937934
230,1,13,434.14447,542.64514,0.9437063
230,1,14,457.8893,540.7396,0.85605454
230,1,15,439.5602,573.92456,0.9231397
230,1,16,473.6146,568.97,0.84661955
230,2,0,576.18677,401.1527,0.1335413
230,2,1,577.6954,397.52097,0.17223811
230,2,2,577.8138,397.5393,0.025585486
230,2,3,581.9212,398.62738,0.9190297
230,2,4,596.30963,397.75494,0.24602139
230,2,5,576.4069,417.2771,0.99092907
230,2,6,609.2009,415.0718,0.9705076
230,2,7,571.3897,442.03857,0.9131067
230,2,8,621.9844,433.69318,0.5448535
230,2,9,573.00323,443.43753,0.6018117
230,2,10,607.83624,427.5569,0.23224707
230,2,11,583.9295,471.2909,0.97414464
230,2,12,608.1143,470.46558,0.95642877
230,2,13,569.538,509.9226,0.7042386
230,2,14,612.0497,510.43616,0.54671437
230,2,15,571.35474,546.56116,0.3177712
230,2,16,617.69714,546.2587,0.21915491
231,0,0,575.2728,403.2238,0.045545775
231,0,1,576.5768,399.82233,0.05778795
231,0,2,576.7126,399.6454,0.011828433
231,0,3,577.9449,402.1709,0.8323376
231,0,4,596.192,400.61765,0.2790642
231,0,5,572.59595,421.84854,0.9742389
231,0,6,607.7022,417.7409,0.9342174
231,0,7,567.4674,447.00424,0.8307082
231,0,8,613.2803,436.2823,0.45123386
231,0,9,572.87024,443.34885,0.4183346
231,0,10,595.6363,428.4292,0.164888
231,0,11,579.06287,476.59268,0.93213105
231,0,12,607.14026,474.95853,0.89958686
231,0,13,564.9913,507.2658,0.48186812
231,0,14,616.5256,506.47693,0.353898
231,0,15,562.8868,540.8238,0.15997078
231,0,16,627.4003,538.8849,0.11401548
232,0,0,570.40985,406.0762,0.09239378
232,0,1,571.8311,402.49536,0.11959093
232,0,2,572.1373,402.47726,0.018854773
232,0,3,575.7951,404.79385,0.9142341
232,0,4,591.5362,403.6483,0.29270786
232,0,5,571.2102,425.67105,0.98682576
232,0,6,604.19073,422.35037,0.9590462
232,0,7,564.97375,455.82162,0.87323236
232,0,8,611.5158,445.35797,0.45414644
232,0,9,560.4185,465.54852,0.4672617
232,0,10,594.4805,447.86716,0.15760912
232,0,11,577.96326,476.78427,0.9352224
232,0,12,604.08923,475.32333,0.8961963
232,0,13,560.1767,509.0384,0.41944596
232,0,14,610.9535,508.7826,0.27267432
232,0,15,557.4268,540.5053,0.12131848
232,0,16,622.4178,539.2122,0.07796851
232,1,0,573.0626,405.46857,0.07610397
232,1,1,575.1235,402.30823,0.07464798
232,1,2,575.05475,402.6108,0.022696277
232,1,3,576.2149,403.22427,0.82663536
232,1,4,590.0609,402.74432,0.35887578
232,1,5,570.4948,421.27322,0.98645765
232,1,6,604.0556,419.1643,0.95751894
232,1,7,563.58307,453.42636,0.8103619
232,1,8,610.10205,445.3504,0.41360632
232,1,9,558.0895,468.4654,0.30064175
232,1,10,592.6618,446.50458,0.09609534
232,1,11,576.87274,478.33026,0.9843343
232,1,12,603.27795,476.75287,0.97244126
232,1,13,560.662,515.669,0.91241753
232,1,14,614.85095,512.5025,0.8392591
232,1,15,565.45276,570.84174,0.7498751
232,1,16,621.39813,555.26465,0.6406004
233,0,0,568.5654,408.70935,0.06981296
233,0,1,569.9097,405.01636,0.08506124
233,0,2,570.6277,404.89258,0.017523557
233,0,3,572.0736,406.87567,0.8487452
233,0,4,588.66504,405.88635,0.28824934
233,0,5,567.47156,427.6775,0.98360026
233,0,6,599.37335,426.7554,0.9604126
233,0,7,559.37604,458.12753,0.8710367
233,0,8,602.68445,458.3493,0.55704117
233,0,9,557.7006,463.89752,0.47213036
233,0,10,589.0423,467.86102,0.21130513
233,0,11,574.51385,484.7091,0.93547916
233,0,12,598.3318,484.07617,0.90492004
233,0,13,561.4872,518.01355,0.42683262
233,0,14,601.8801,517.9595,0.30243537
233,0,15,561.65,543.5451,0.12636374
233,0,16,606.8197,543.22565,0.08892356
233,1,0,568.9705,408.99014,0.075946175
233,1,1,570.70435,405.44867,0.07423461
233,1,2,571.75183,406.09192,0.02304384
233,1,3,572.1665,406.60706,0.7732509
233,1,4,588.015,406.4969,0.3271102
233,1,5,566.6784,425.10965,0.9809825
233,1,6,600.0204,424.372,0.9289541
233,1,7,558.8622,455.7206,0.781082
233,1,8,600.88055,453.13937,0.29111648
233,1,9,558.43146,466.1809,0.29010108
233,1,10,587.7693,458.1578,0.06656332
233,1,11,575.11053,483.24902,0.97832245
233,1,12,600.73755,482.68942,0.9553851
233,1,13,561.96387,519.3825,0.9086776
233,1,14,609.21814,516.6717,0.7980504
233,1,15,567.87823,573.75305,0.76777214
233,1,16,615.8519,560.4711,0.6226686
233,2,0,425.16522,463.05725,0.11014706
233,2,1,424.29187,459.69,0.073052995
233,2,2,426.13425,458.7767,0.040524688
233,2,3,427.2493,457.6255,0.33786
233,2,4,438.5224,454.02133,0.14023557
233,2,5,442.73288,468.83615,0.8877832
233,2,6,446.16376,465.24423,0.89035624
233,2,7,471.1419,487.6559,0.76372945
233,2,8,474.57578,486.77853,0.7820406
233,2,9,482.63284,504.71533,0.6474124
233,2,10,486.02936,503.305,0.67312104
233,2,11,459.305,503.29785,0.97424185
233,2,12,457.9158,501.32513,0.9762029
233,2,13,464.6899,541.226,0.9385661
233,2,14,446.976,539.4658,0.94548845
233,2,15,472.6868,568.2336,0.84917283
233,2,16,420.80124,569.79694,0.86499524
234,0,0,423.52017,452.49463,0.112020984
234,0,1,423.88098,449.10638,0.10290107
234,0,2,426.4098,447.39587,0.02571559
234,0,3,426.5643,450.92737,0.64928913
234,0,4,445.3664,444.61414,0.1781071
234,0,5,439.721,467.96918,0.9852616
234,0,6,459.64413,458.14362,0.89799476
234,0,7,458.22675,493.66388,0.95682573
234,0,8,478.71176,480.54697,0.5130198
234,0,9,468.51575,520.3419,0.8482319
234,0,10,485.599,513.7534,0.32342613
234,0,11,468.69962,508.85425,0.9924191
234,0,12,480.9691,503.8247,0.97784674
234,0,13,459.10825,550.8179,0.97900414
234,0,14,459.40518,538.97125,0.9265403
234,0,15,485.2549,579.6133,0.92443407
234,0,16,477.0887,572.10065,0.8213753
234,1,0,560.40857,409.18103,0.1785669
234,1,1,562.8941,405.09116,0.20231368
234,1,2,564.04126,405.62177,0.047763105
234,1,3,566.5122,407.80606,0.85043365
234,1,4,581.0548,407.00314,0.30620292
234,1,5,559.504,428.5496,0.9902981
234,1,6,592.18945,428.45602,0.916689
234,1,7,551.89905,460.76846,0.89798397
234,1,8,592.9557,455.71652,0.22612227
234,1,9,548.4215,483.85706,0.5454779
234,1,10,577.11255,468.67047,0.07316304
234,1,11,569.5138,486.48886,0.98757243
234,1,12,592.557,487.25717,0.9605237
234,1,13,564.12463,532.2081,0.96329045
234,1,14,594.62244,536.53925,0.8661371
234,1,15,570.52325,582.9952,0.89906055
234,1,16,594.5304,584.1426,0.7491602
235,0,0,432.36807,451.2307,0.105350494
235,0,1,433.7169,447.17993,0.08128751
235,0,2,434.6452,445.43176,0.024728576
235,0,3,437.65894,448.96133,0.63967586
235,0,4,451.9184,442.06894,0.21373437
235,0,5,446.73227,470.7084,0.99029714
235,0,6,466.72604,455.02344,0.95103985
235,0,7,458.19373,499.4378,0.9674713
235,0,8,489.71344,455.0306,0.7282558
235,0,9,462.45523,526.2906,0.86825305
235,0,10,496.38367,452.46716,0.5141503
235,0,11,476.97324,507.187,0.9959053
235,0,12,488.9489,500.95917,0.99057394
235,0,13,470.5049,548.05853,0.98622537
235,0,14,472.04532,539.56104,0.9635401
235,0,15,482.4464,586.5452,0.9360526
235,0,16,479.2215,581.78455,0.8713763
235,1,0,552.7927,410.9907,0.114178166
235,1,1,554.6166,407.5504,0.1547476
235,1,2,554.49286,407.24097,0.018100739
235,1,3,559.06335,409.51086,0.93557453
235,1,4,572.8651,408.1977,0.2414116
235,1,5,553.34406,429.08347,0.98763347
235,1,6,584.8542,427.97714,0.9641142
235,1,7,542.8208,455.46515,0.88757575
235,1,8,588.8091,456.9076,0.47571462
235,1,9,541.90625,458.23093,0.49587563
235,1,10,579.3101,465.3748,0.16758893
235,1,11,564.1312,481.65414,0.9222887
235,1,12,587.2625,481.33276,0.8758659
235,1,13,550.04016,512.5627,0.32936046
235,1,14,589.90295,512.9191,0.19476724
235,1,15,548.4866,545.3765,0.0746777
235,1,16,595.4123,544.2055,0.04584925
236,0,0,544.66095,410.75494,0.14057606
236,0,1,546.89996,407.51984,0.14607324
236,0,2,547.25085,407.4843,0.037275013
236,0,3,549.78296,409.07092,0.8454002
236,0,4,562.90857,407.5672,0.31072664
236,0,5,546.4446,426.96158,0.987079
236,0,6,573.5116,425.9087,0.95148075
236,0,7,538.43134,451.71445,0.8458682
236,0,8,571.6533,449.66324,0.40618014
236,0,9,532.8652,454.56064,0.43986014
236,0,10,555.29584,457.19742,0.13628441
236,0,11,555.1315,476.70612,0.98864377
236,0,12,579.73035,476.2545,0.97818327
236,0,13,534.0101,497.69598,0.950129
236,0,14,595.33826,500.6319,0.8983325
236,0,15,524.7539,530.13477,0.86916536
236,0,16,608.9265,524.8176,0.7888282
236,1,0,443.28128,444.30035,0.023212202
236,1,1,444.04498,440.51895,0.014655314
236,1,2,445.03186,439.5978,0.011303315
236,1,3,446.7096,443.33423,0.2743207
236,1,4,461.80707,438.64618,0.2015212
236,1,5,452.39862,464.33585,0.83300835
236,1,6,476.35925,453.35095,0.8741321
236,1,7,463.3989,474.3151,0.47463435
236,1,8,507.5787,456.63248,0.59525174
236,1,9,474.35394,454.80273,0.24028993
236,1,10,508.824,451.4315,0.31357464
236,1,11,475.06348,512.5012,0.9722878
236,1,12,488.03525,506.2613,0.9774405
236,1,13,465.86914,549.9921,0.95756614
236,1,14,467.98547,535.0514,0.9629899
236,1,15,473.9975,588.20483,0.92841077
236,1,16,459.45853,566.8532,0.93834496
237,0,0,448.16232,439.81326,0.053480614
237,0,1,449.55035,435.81714,0.037806183
237,0,2,450.9005,434.94354,0.017280446
237,0,3,450.96268,439.70554,0.64810157
237,0,4,469.18814,434.42368,0.3863684
237,0,5,454.05115,467.16562,0.99026626
237,0,6,487.3421,450.4546,0.97381175
237,0,7,457.93216,499.56934,0.9367125
237,0,8,511.5778,448.5892,0.7594527
237,0,9,456.64017,523.88025,0.716684
237,0,10,495.3757,437.72006,0.4368215
237,0,11,482.42532,512.6591,0.9969758
237,0,12,501.5465,504.69885,0.99494076
237,0,13,469.9904,554.3277,0.9905877
237,0,14,472.3725,537.484,0.9807328
237,0,15,484.79767,591.8406,0.9640306
237,0,16,464.95337,571.3052,0.94013304
237,1,0,538.02844,411.6504,0.20666817
237,1,1,539.81476,408.91367,0.21417826
237,1,2,540.1591,408.31754,0.046290945
237,1,3,542.36005,409.29865,0.857933
237,1,4,554.7917,406.771,0.2460125
237,1,5,541.4369,426.26685,0.9922273
237,1,6,562.3263,422.21094,0.96531314
237,1,7,529.7913,448.5701,0.93623286
237,1,8,550.1645,443.40735,0.56280357
237,1,9,510.61917,442.52863,0.7198583
237,1,10,524.3605,445.71002,0.28368223
237,1,11,552.7735,473.73,0.9957545
237,1,12,572.7652,471.88263,0.99103457
237,1,13,540.69586,502.2597,0.98811674
237,1,14,591.60046,500.8355,0.9720104
237,1,15,538.4487,533.488,0.97156817
237,1,16,613.1216,523.1024,0.9475544
238,0,0,454.40778,439.17947,0.045898777
238,0,1,454.97388,434.93884,0.03612841
238,0,2,457.0094,434.123,0.016093396
238,0,3,456.81555,436.92902,0.55441386
238,0,4,476.4975,431.8859,0.29357672
238,0,5,462.89392,460.9342,0.9699146
238,0,6,492.53644,445.92242,0.9319395
238,0,7,456.164,487.79126,0.82913417
238,0,8,510.81714,445.02844,0.55673575
238,0,9,456.08823,494.77325,0.48928925
238,0,10,499.2152,440.86212,0.24706337
238,0,11,489.67136,511.3427,0.9900591
238,0,12,506.51498,504.4615,0.98454916
238,0,13,475.07986,552.7791,0.97560376
238,0,14,477.74316,541.2183,0.9543436
238,0,15,486.4375,594.14636,0.93310225
238,0,16,480.54495,582.5011,0.8957891
238,1,0,531.1543,404.4483,0.06698242
238,1,1,532.6431,401.47293,0.05374876
238,1,2,532.63477,400.84653,0.026273947
238,1,3,530.9517,403.56387,0.6798955
238,1,4,543.84033,401.14545,0.4037143
238,1,5,528.8661,423.48575,0.9806887
238,1,6,552.5866,418.4295,0.9590564
238,1,7,525.9452,448.98495,0.7755257
238,1,8,556.00854,440.22083,0.49264532
238,1,9,518.9921,453.19495,0.35867736
238,1,10,548.19543,454.77612,0.17217506
238,1,11,540.23206,468.21548,0.9946937
238,1,12,560.7971,466.4563,0.9921068
238,1,13,527.20966,497.20453,0.99003893
238,1,14,573.07434,495.0843,0.983444
238,1,15,530.59265,532.1218,0.9823171
238,1,16,594.40674,524.16675,0.9744976
239,0,0,465.08676,435.92188,0.042351205
239,0,1,465.40027,433.01532,0.027863765
239,0,2,466.93884,432.09335,0.01706088
239,0,3,462.91302,436.17072,0.6368847
239,0,4,480.72342,431.79916,0.4965083
239,0,5,463.12375,456.26782,0.9935627
239,0,6,495.39752,444.6499,0.978696
239,0,7,460.7454,481.2581,0.94922286
239,0,8,515.1507,446.33353,0.75793016
239,0,9,453.81296,494.37488,0.70256835
239,0,10,502.2975,439.7831,0.38335556
239,0,11,491.71548,503.67126,0.99777406
239,0,12,510.61295,498.893,0.9959596
239,0,13,483.7895,546.55426,0.99099636
239,0,14,491.03763,539.50684,0.9811095
239,0,15,493.19348,591.0909,0.96044695
239,0,16,485.47305,582.3668,0.93108875
239,1,0,517.32916,406.50168,0.10041206
239,1,1,518.79407,403.72064,0.13319081
239,1,2,518.5304,402.98145,0.022942267
239,1,3,522.3145,404.94708,0.7599472
239,1,4,533.0369,402.67566,0.1387044
239,1,5,525.4791,420.99207,0.9532706
239,1,6,540.80054,416.88553,0.87878525
239,1,7,518.3775,440.40796,0.817783
239,1,8,537.2669,435.20227,0.35870877
239,1,9,512.2244,440.6964,0.53678775
